21.07.2023                                                                                               Salida dinámica de lista                                                                                                                                                     1

21.07.2023				                                                                                                                          PEDIDOS PENDIENTES																				  1

PEDIDOS PENDIENTES

		OrgVt	CDis		BqEn	Solic.	PrimFeEntr	ÚltEntrega	FePrefEnt.	ClVt	    Valor neto	Mon.	Doc.venta	ST	Solicitante	Nº pedido cliente	Descrip.breve	Nº de cliente 1	Contador de pedidos	Dirección	Barrio	Población	Teléfono
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado	EXITO LA  COLINA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado	CPV-CAROLINA MUNERA MARTINEZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado	CPV-YULIAN CAROLINA RAMIREZ POLANIA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       73,925	COP	903156709	B	ALMACENES EXITO SA	0085782644	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	CARULLA COUNTRY	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       98,152	COP	903156704	B	ALMACENES EXITO SA	0085782644	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	EXITO - ALMACENES EXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	EXITO SUBA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	CPV-CAROLINA MUNERA MARTINEZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	RV-SOLBEY YURLEY SAENZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       93,423	COP	903156708	B	ALMACENES EXITO SA	0085782644	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	CARULLA RINCON DE LA COLINA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       26,214	COP	903156682	B	ALMACENES EXITO SA	0085782645	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	 CARULLA ROSALES	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156693	B	ALMACENES EXITO SA	0085782645	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	CARULLA NIZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       39,321	COP	903156695	B	ALMACENES EXITO SA	0085782645	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA PEPE SIERRA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,824	COP	903156683	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA NIZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       63,842	COP	903156696	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA CENTRO CHIA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	      121,276	COP	903156690	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA CEDRO BOLIVAR	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156884	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA SOLEDAD	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       52,437	COP	903156889	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	CEDI EXITO FUNZA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado		                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA CALLE 147	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	RV-LILIANA JEANNETH TINJACA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	CPV-KAREN TORRES MUÑOZ	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       17,479	COP	903156888	B	ALMACENES EXITO SA	0085782646	No tratado	PLATAFORMA BOGOTA ÉXITO	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,464	COP	903156886	B	ALMACENES EXITO SA	0085782646	No tratado	CARULLA-CARULLA	                 1	CR 48 32 B SUR 139		Envigado	3396565
		1000	01			1000000000	27.07.2023	27.07.2023	27.07.2023	ZVMI	       18,464	COP	903156886	B	ALMACENES EXITO SA	0085782646	No tratado	ALMACENES EXITO SA	                 1	CR 48 32 B SUR 139		Envigado	3396565
