21.07.2023                                                                                                         Salida dinámica de lista                                                                                                                                                               1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Pedido	Clase Pedi	Creado el	Nº ped.cliente	Posición	Material	Vlr.Neto P	Moneda	Cantidad P	Cantidad C	UM venta	Vlr.Neto C	Status Glo	Status Tot	Status Ent	Status Ent	Status Ent
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     750	PB0093505	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     760	PB0093503	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     770	PB0093507	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     780	PB0093508	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     790	PB0093506	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     900	PB0064253	         0	COP	         1	         1	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     890	1006740000	    53,648	COP	         2	         2	UN	    53,648	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     880	PB0093494	    45,378	COP	         3	         3	UN	    45,378	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     870	PB0093431	    34,083	COP	         3	         3	UN	    34,083	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     860	PB0093618	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     850	PB0093615	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     800	PB0093466	    52,236	COP	         3	         3	UN	    52,236	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     810	PB0093484	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     820	PB0093617	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     840	PB0093619	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156933	ZVMI	19.07.2023	0085782604	     830	PB0093616	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     520	PB0093491	    81,681	COP	         3	         3	UN	    81,681	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     250	PB0093511	    40,134	COP	         3	         3	UN	    40,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     790	PB0093483	    51,831	COP	         3	         3	UN	    51,831	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     800	PB0093449	   116,772	COP	         3	         3	UN	   116,772	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     240	PB0093481	    36,102	COP	         3	         3	UN	    36,102	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     230	PB0093512	    40,134	COP	         3	         3	UN	    40,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     220	PB0093515	    40,134	COP	         3	         3	UN	    40,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     210	PB0093514	    40,134	COP	         3	         3	UN	    40,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     200	PB0093513	    40,134	COP	         3	         3	UN	    40,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     810	PB0093485	   116,772	COP	         3	         3	UN	   116,772	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     820	PB0093486	   116,772	COP	         3	         3	UN	   116,772	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     830	PB0086390	    11,361	COP	         1	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     840	PB0086396	    11,361	COP	         1	         1	UN	    11,361	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     850	PB0093432	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     860	PB0093433	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     870	PB0093434	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     880	PB0093435	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     890	PB0093436	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     910	PB0093438	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     190	PB0093419	    36,102	COP	         3	         3	UN	    36,102	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     180	PB0093442	    36,102	COP	         3	         3	UN	    36,102	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     170	PB0093480	    26,016	COP	         3	         3	UN	    26,016	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     160	PB0093477	    26,016	COP	         3	         3	UN	    26,016	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     150	PB0093479	    26,016	COP	         3	         3	UN	    26,016	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     140	PB0093482	    26,016	COP	         3	         3	UN	    26,016	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     130	PB0093441	    26,016	COP	         3	         3	UN	    26,016	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     120	PB0084880	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     110	PB0084882	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     100	PB0084889	     5,646	COP	         2	         2	UN	     5,646	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      90	PB0084870	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      80	PB0084887	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      70	PB0084894	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      60	PB0084878	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      50	PB0084871	     5,646	COP	         2	         2	UN	     5,646	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      40	PB0084892	     5,646	COP	         2	         2	UN	     5,646	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      30	PB0084872	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      20	PB0084884	     2,823	COP	         1	         1	UN	     2,823	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	      10	PB0084866	     5,646	COP	         2	         2	UN	     5,646	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     260	PB0093478	    36,102	COP	         3	         3	UN	    36,102	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     660	1004410140	   103,865	COP	         5	         5	UN	   103,865	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     670	PB0008493	    19,832	COP	         1	         1	UN	    19,832	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     680	PB0001135	    29,446	COP	         2	         2	UN	    29,446	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     690	PB0069814	    24,134	COP	         1	         1	UN	    24,134	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     700	PB0090280	    47,664	COP	         1	         1	UN	    47,664	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     710	PB0093444	    51,831	COP	         3	         3	UN	    51,831	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     720	PB0093452	    67,563	COP	         3	         3	UN	    67,563	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     730	PB0093453	    67,563	COP	         3	         3	UN	    67,563	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     740	PB0093454	    60,303	COP	         3	         3	UN	    60,303	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     750	PB0093495	    51,831	COP	         3	         3	UN	    51,831	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     760	PB0091971	    12,034	COP	         1	         1	UN	    12,034	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     770	PB0093446	    76,437	COP	         3	         3	UN	    76,437	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     650	PB0015866	    44,169	COP	         3	         3	UN	    44,169	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     640	PB0047958	     9,748	COP	         1	         1	UN	     9,748	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     630	PB0070404	    44,303	COP	         1	         1	UN	    44,303	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     620	PB0093461	    58,287	COP	         3	         3	UN	    58,287	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     610	PB0093460	    58,287	COP	         3	         3	UN	    58,287	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     600	PB0093455	    58,287	COP	         3	         3	UN	    58,287	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     590	PB0093464	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     580	PB0093459	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     570	PB0093462	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     560	PB0035821	     5,311	COP	         1	         1	UN	     5,311	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     550	PB0074056	    82,016	COP	         4	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     540	PB0074055	    20,504	COP	         1	         1	UN	    20,504	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     530	PB0093492	    81,681	COP	         3	         3	UN	    81,681	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     780	PB0093447	    76,437	COP	         3	         3	UN	    76,437	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1040	PB0091901	         0	COP	         1	         1	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1030	PB0091976	    12,705	COP	         1	         1	UN	    12,705	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1020	PB0088951	     5,040	COP	         1	         1	UN	     5,040	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1010	PB0088954	     5,040	COP	         1	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1000	PB0089097	    25,412	COP	         2	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     990	PB0079659	     7,326	COP	         1	         1	UN	     7,326	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     980	PB0079665	     7,326	COP	         1	         1	UN	     7,326	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     970	PB0079662	     7,326	COP	         1	         1	UN	     7,326	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     960	PB0051807	     4,639	COP	         1	         1	UN	     4,639	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     950	PB0081399	         0	COP	         1	         1	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     940	PB0073662	     7,058	COP	         1	         1	UN	     7,058	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     930	PB0093493	    31,260	COP	         3	         3	UN	    31,260	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     920	PB0093439	    27,228	COP	         3	         3	UN	    27,228	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     510	PB0084840	     7,994	COP	         1	         1	UN	     7,994	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1310	PB0037195	    39,660	COP	         2	         2	UN	    39,660	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1300	PB0089133	    35,632	COP	         2	         2	UN	    35,632	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1290	PB0093494	    45,378	COP	         3	         3	UN	    45,378	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1280	PB0093431	    34,083	COP	         3	         3	UN	    34,083	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1270	PB0093618	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1260	PB0093615	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1250	PB0093619	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1240	PB0093616	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1230	PB0093617	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1220	PB0093484	    56,268	COP	         3	         3	UN	    56,268	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1210	PB0093466	    52,236	COP	         3	         3	UN	    52,236	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1200	PB0093506	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1060	PB0093476	    46,185	COP	         3	         3	UN	    46,185	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1070	PB0093471	    46,185	COP	         3	         3	UN	    46,185	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1080	PB0093470	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1090	PB0093474	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1100	PB0093467	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1110	PB0093465	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1120	PB0093475	    47,394	COP	         3	         3	UN	    47,394	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1130	PB0093510	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1140	PB0093509	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1150	PB0093504	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1160	PB0093505	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1170	PB0093503	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1180	PB0093507	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1190	PB0093508	    51,429	COP	         3	         3	UN	    51,429	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	    1320	PB0037198	     9,342	COP	         1	         1	UN	     9,342	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     500	PB0084864	     7,994	COP	         1	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     490	PB0078421	    12,034	COP	         1	         0	UN	         0	B	A	B	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156972	ZVMI	19.07.2023	0085782604	     480	PB0064457	    15,799	COP	         1	         1	UN	    15,799	B	A	B	A	A
